Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
1,CALTECH,8,0.25,0.375,0.0,0.0,0.5,2,2,4,0
1,CMU,4,0.25,0.5,0.0,0.0,0.5,1,1,2,0
1,KKI,9,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4,2,3,2,2
1,LEUVEN,13,0.38461538461538464,0.4285714285714286,0.3333333333333333,0.3333333333333333,0.42857142857142855,3,4,4,2
1,MAX_MUN,11,0.2727272727272727,0.30000000000000004,0.2,0.2,0.3333333333333333,2,4,4,1
1,NYU,35,0.45714285714285713,0.5816666666666667,0.3448275862068966,0.3333333333333333,0.55,11,9,10,5
1,OHSU,4,1.0,1.0,1.0,1.0,1.0,2,0,0,2
1,OLIN,7,0.5714285714285714,0.6666666666666667,0.5714285714285714,0.5,0.6666666666666666,2,1,2,2
1,PITT,11,0.5454545454545454,0.5666666666666667,0.6153846153846154,0.6666666666666666,0.4,2,3,2,4
1,SBL,6,0.8333333333333334,0.6666666666666667,0.8571428571428571,1.0,0.6666666666666666,2,1,0,3
1,SDSU,7,0.42857142857142855,0.41666666666666663,0.5,0.6666666666666666,0.25,1,3,1,2
1,STANFORD,8,0.75,0.75,0.8,1.0,0.5,2,2,0,4
1,TRINITY,10,0.6,0.56,0.6666666666666666,0.8,0.4,2,3,1,4
1,UCLA,20,0.6,0.6363636363636364,0.6923076923076923,0.8181818181818182,0.3333333333333333,3,6,2,9
1,UM,28,0.5357142857142857,0.6256410256410256,0.6285714285714286,0.8461538461538461,0.26666666666666666,4,11,2,11
1,USM,15,0.6,0.56,0.7,0.7,0.4,2,3,3,7
1,YALE,11,0.9090909090909091,0.9333333333333333,0.8888888888888888,0.8,1.0,6,0,1,4
2,CALTECH,7,0.7142857142857143,0.8333333333333334,0.75,0.75,0.6666666666666666,2,1,1,3
2,CMU,6,0.5,0.7777777777777779,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
2,KKI,9,0.5555555555555556,0.75,0.6666666666666666,1.0,0.2,1,4,0,4
2,LEUVEN,12,0.4166666666666667,0.6666666666666666,0.36363636363636365,0.3333333333333333,0.5,3,3,4,2
2,MAX_MUN,11,0.6363636363636364,0.5333333333333333,0.6666666666666666,0.8,0.5,3,3,1,4
2,NYU,35,0.5428571428571428,0.4966666666666667,0.6,0.8,0.35,7,13,3,12
2,OHSU,5,0.8,0.6666666666666667,0.6666666666666666,0.5,1.0,3,0,1,1
2,OLIN,7,0.8571428571428571,0.7500000000000001,0.8888888888888888,1.0,0.6666666666666666,2,1,0,4
2,PITT,11,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,3,2,2,4
2,SBL,6,0.0,0.0,0.0,0.0,0.0,0,3,3,0
2,SDSU,7,0.7142857142857143,0.75,0.75,1.0,0.5,2,2,0,3
2,STANFORD,8,0.5,0.5,0.6,0.75,0.25,1,3,1,3
2,TRINITY,10,0.8,0.76,0.8333333333333334,1.0,0.6,3,2,0,5
2,UCLA,19,0.631578947368421,0.6666666666666667,0.6956521739130435,0.8,0.4444444444444444,4,5,2,8
2,UM,28,0.6071428571428571,0.7692307692307693,0.6857142857142857,0.9230769230769231,0.3333333333333333,5,10,1,12
2,USM,14,0.7857142857142857,0.8,0.8235294117647058,0.7777777777777778,0.8,4,1,2,7
2,YALE,12,0.75,0.6666666666666667,0.7692307692307693,0.8333333333333334,0.6666666666666666,4,2,1,5
3,CALTECH,6,0.16666666666666666,0.0,0.2857142857142857,0.3333333333333333,0.0,0,3,2,1
3,CMU,6,0.5,0.7777777777777779,0.6666666666666666,1.0,0.0,0,3,0,3
3,KKI,10,0.4,0.6666666666666667,0.5714285714285714,1.0,0.0,0,6,0,4
3,LEUVEN,13,0.5384615384615384,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.42857142857142855,3,4,2,4
3,MAX_MUN,10,0.8,0.8400000000000001,0.8333333333333334,1.0,0.6,3,2,0,5
3,NYU,35,0.42857142857142855,0.6200000000000001,0.5833333333333334,0.9333333333333333,0.05,1,19,1,14
3,OHSU,6,0.6666666666666666,0.7777777777777778,0.5,0.3333333333333333,1.0,3,0,2,1
3,OLIN,7,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,0,3,0,4
3,PITT,12,0.5833333333333334,0.6944444444444444,0.6666666666666666,0.8333333333333334,0.3333333333333333,2,4,1,5
