Fold,AUC,ACC,F1,Sens,Spec,Best_Params
1,0.580999066293184,0.5507246376811594,0.541871921182266,0.5392156862745098,0.5619047619047619,{'clf__C': 0.1}
2,0.6135854341736695,0.5942028985507246,0.6528925619834711,0.7745098039215687,0.41904761904761906,{'clf__C': 0.001}
3,0.6353446665421258,0.5458937198067633,0.626984126984127,0.7821782178217822,0.32075471698113206,{'clf__C': 0.001}
4,0.6371028037383178,0.5410628019323671,0.6215139442231076,0.78,0.3177570093457944,{'clf__C': 0.001}
5,0.6216822429906542,0.5700483091787439,0.6337448559670782,0.77,0.38317757009345793,{'clf__C': 0.001}
