Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
1,CALTECH,8,0.625,0.625,0.6666666666666666,0.75,0.5,2,2,1,3
1,CMU,4,0.5,0.5,0.0,0.0,1.0,2,0,2,0
1,KKI,9,0.4444444444444444,0.39999999999999997,0.2857142857142857,0.25,0.6,3,2,3,1
1,LEUVEN,13,0.5384615384615384,0.5,0.5,0.5,0.5714285714285714,4,3,3,3
1,MAX_MUN,11,0.45454545454545453,0.33333333333333337,0.4,0.4,0.5,3,3,3,2
1,NYU,35,0.6,0.5666666666666667,0.5625,0.6,0.6,12,8,6,9
1,OHSU,4,0.75,0.75,0.8,1.0,0.5,1,1,0,2
1,OLIN,7,0.5714285714285714,0.7500000000000001,0.5714285714285714,0.5,0.6666666666666666,2,1,2,2
1,PITT,11,0.6363636363636364,0.4,0.6,0.5,0.8,4,1,3,3
1,SBL,6,0.5,0.7777777777777779,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
1,SDSU,7,0.5714285714285714,0.75,0.4,0.3333333333333333,0.75,3,1,2,1
1,STANFORD,8,0.5,0.75,0.5,0.5,0.5,2,2,2,2
1,TRINITY,10,0.5,0.4,0.6153846153846154,0.8,0.2,1,4,1,4
1,UCLA,20,0.5,0.6363636363636362,0.5833333333333334,0.6363636363636364,0.3333333333333333,3,6,4,7
1,UM,28,0.5714285714285714,0.558974358974359,0.5714285714285714,0.6153846153846154,0.5333333333333333,8,7,5,8
1,USM,15,0.3333333333333333,0.48,0.4444444444444444,0.4,0.2,1,4,6,4
1,YALE,11,0.8181818181818182,0.9333333333333333,0.75,0.6,1.0,6,0,2,3
2,CALTECH,7,0.7142857142857143,0.6666666666666667,0.75,0.75,0.6666666666666666,2,1,1,3
2,CMU,6,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,2
2,KKI,9,0.4444444444444444,0.6500000000000001,0.6153846153846154,1.0,0.0,0,5,0,4
2,LEUVEN,12,0.5833333333333334,0.6388888888888888,0.5454545454545454,0.5,0.6666666666666666,4,2,3,3
2,MAX_MUN,11,0.36363636363636365,0.4,0.36363636363636365,0.4,0.3333333333333333,2,4,3,2
2,NYU,35,0.6,0.5633333333333334,0.6666666666666666,0.9333333333333333,0.35,7,13,1,14
2,OHSU,5,0.4,0.16666666666666669,0.4,0.5,0.3333333333333333,1,2,1,1
2,OLIN,7,0.7142857142857143,0.8333333333333334,0.75,0.75,0.6666666666666666,2,1,1,3
2,PITT,11,0.6363636363636364,0.5666666666666667,0.6666666666666666,0.6666666666666666,0.6,3,2,2,4
2,SBL,6,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,2
2,SDSU,7,0.7142857142857143,0.6666666666666666,0.75,1.0,0.5,2,2,0,3
2,STANFORD,8,0.375,0.4375,0.5454545454545454,0.75,0.0,0,4,1,3
2,TRINITY,10,0.8,1.0,0.8333333333333334,1.0,0.6,3,2,0,5
2,UCLA,19,0.5263157894736842,0.6444444444444445,0.6086956521739131,0.7,0.3333333333333333,3,6,3,7
2,UM,28,0.5714285714285714,0.7230769230769232,0.6666666666666666,0.9230769230769231,0.26666666666666666,4,11,1,12
2,USM,14,0.8571428571428571,0.8222222222222222,0.8888888888888888,0.8888888888888888,0.8,4,1,1,8
2,YALE,12,0.5,0.6111111111111112,0.5,0.5,0.5,3,3,3,3
3,CALTECH,6,0.16666666666666666,0.11111111111111112,0.2857142857142857,0.3333333333333333,0.0,0,3,2,1
3,CMU,6,0.6666666666666666,0.5555555555555556,0.75,1.0,0.3333333333333333,1,2,0,3
3,KKI,10,0.5,0.75,0.6153846153846154,1.0,0.16666666666666666,1,5,0,4
3,LEUVEN,13,0.5384615384615384,0.6428571428571429,0.5714285714285714,0.6666666666666666,0.42857142857142855,3,4,2,4
3,MAX_MUN,10,0.8,0.8,0.8333333333333334,1.0,0.6,3,2,0,5
3,NYU,35,0.42857142857142855,0.6233333333333334,0.5454545454545454,0.8,0.15,3,17,3,12
3,OHSU,6,0.6666666666666666,0.888888888888889,0.5,0.3333333333333333,1.0,3,0,2,1
3,OLIN,7,0.7142857142857143,0.9166666666666667,0.8,1.0,0.3333333333333333,1,2,0,4
3,PITT,12,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,4
3,SBL,6,0.5,0.7777777777777779,0.6666666666666666,1.0,0.0,0,3,0,3
3,SDSU,6,0.5,0.75,0.5714285714285714,1.0,0.25,1,3,0,2
3,STANFORD,8,0.375,0.375,0.5454545454545454,0.75,0.0,0,4,1,3
3,TRINITY,9,0.5555555555555556,0.49999999999999994,0.6,0.75,0.4,2,3,1,3
3,UCLA,20,0.8,0.8181818181818181,0.8461538461538461,1.0,0.5555555555555556,5,4,0,11
3,UM,27,0.5925925925925926,0.5824175824175825,0.6857142857142857,0.9230769230769231,0.2857142857142857,4,10,1,12
3,USM,14,0.5,0.6444444444444444,0.631578947368421,0.6666666666666666,0.2,1,4,3,6
3,YALE,12,0.25,0.3055555555555556,0.18181818181818182,0.16666666666666666,0.3333333333333333,2,4,5,1
4,CALTECH,8,0.375,0.5,0.4444444444444444,0.5,0.25,1,3,2,2
4,CMU,6,1.0,1.0,1.0,1.0,1.0,3,0,0,3
4,KKI,10,0.4,0.7083333333333334,0.5714285714285714,1.0,0.0,0,6,0,4
4,LEUVEN,13,0.6153846153846154,0.47619047619047616,0.5454545454545454,0.5,0.7142857142857143,5,2,3,3
4,MAX_MUN,9,0.2222222222222222,0.4,0.36363636363636365,0.5,0.0,0,5,2,2
4,NYU,35,0.6571428571428571,0.7716666666666667,0.7,0.9333333333333333,0.45,9,11,1,14
4,OHSU,6,0.0,0.0,0.0,0.0,0.0,0,3,3,0
4,OLIN,6,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,1,2,3,0
4,PITT,11,0.6363636363636364,0.7,0.6,0.6,0.6666666666666666,4,2,2,3
4,SBL,6,0.5,0.4444444444444444,0.6666666666666666,1.0,0.0,0,3,0,3
4,SDSU,8,0.625,0.6,0.6666666666666666,1.0,0.4,2,3,0,3
