Fold,AUC,ACC,F1,Sens,Spec,Best_Params
1,0.6185340802987862,0.6183574879227053,0.6488888888888888,0.7156862745098039,0.5238095238095238,{'clf__C': 1}
2,0.6019140989729225,0.5893719806763285,0.5893719806763285,0.5980392156862745,0.580952380952381,{'clf__C': 10}
3,0.6345507192228657,0.5748792270531401,0.6140350877192983,0.693069306930693,0.46226415094339623,{'clf__C': 1}
4,0.6632242990654206,0.5845410628019324,0.6324786324786325,0.74,0.4392523364485981,{'clf__C': 1}
5,0.5781308411214954,0.5362318840579711,0.5897435897435898,0.69,0.3925233644859813,{'clf__C': 1}
