Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
1,CALTECH,8,0.625,0.625,0.5714285714285714,0.5,0.75,3,1,2,2
1,CMU,4,0.25,0.25,0.0,0.0,0.5,1,1,2,0
1,KKI,9,0.6666666666666666,0.6,0.5714285714285714,0.5,0.8,4,1,2,2
1,LEUVEN,13,0.6923076923076923,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.7142857142857143,5,2,2,4
1,MAX_MUN,11,0.5454545454545454,0.4666666666666667,0.4444444444444444,0.4,0.6666666666666666,4,2,3,2
1,NYU,35,0.5428571428571428,0.525,0.42857142857142855,0.4,0.65,13,7,9,6
1,OHSU,4,0.25,0.5,0.4,0.5,0.0,0,2,1,1
1,OLIN,7,0.42857142857142855,0.33333333333333337,0.5,0.5,0.3333333333333333,1,2,2,2
1,PITT,11,0.45454545454545453,0.36666666666666664,0.5,0.5,0.4,2,3,3,3
1,SBL,6,0.5,0.888888888888889,0.0,0.0,1.0,3,0,3,0
1,SDSU,7,0.7142857142857143,0.75,0.75,1.0,0.5,2,2,0,3
1,STANFORD,8,0.5,0.6875,0.3333333333333333,0.25,0.75,3,1,3,1
1,TRINITY,10,0.6,0.64,0.5,0.4,0.8,4,1,3,2
1,UCLA,20,0.6,0.6363636363636364,0.6666666666666666,0.7272727272727273,0.4444444444444444,4,5,3,8
1,UM,28,0.6428571428571429,0.5948717948717949,0.5454545454545454,0.46153846153846156,0.8,12,3,7,6
1,USM,15,0.6,0.4600000000000001,0.625,0.5,0.8,4,1,5,5
1,YALE,11,0.7272727272727273,0.8333333333333334,0.7272727272727273,0.8,0.6666666666666666,4,2,1,4
2,CALTECH,7,0.8571428571428571,0.9166666666666667,0.8888888888888888,1.0,0.6666666666666666,2,1,0,4
2,CMU,6,0.16666666666666666,0.33333333333333337,0.0,0.0,0.3333333333333333,1,2,3,0
2,KKI,9,0.3333333333333333,0.3,0.25,0.25,0.4,2,3,3,1
2,LEUVEN,12,0.6666666666666666,0.8333333333333335,0.6,0.5,0.8333333333333334,5,1,3,3
2,MAX_MUN,11,0.36363636363636365,0.5,0.2222222222222222,0.2,0.5,3,3,4,1
2,NYU,35,0.6,0.55,0.46153846153846156,0.4,0.75,15,5,9,6
2,OHSU,5,1.0,1.0,1.0,1.0,1.0,3,0,0,2
2,OLIN,7,0.5714285714285714,0.6666666666666667,0.5714285714285714,0.5,0.6666666666666666,2,1,2,2
2,PITT,11,0.5454545454545454,0.36666666666666664,0.6666666666666666,0.8333333333333334,0.2,1,4,1,5
2,SBL,6,0.5,0.4444444444444445,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
2,SDSU,7,0.8571428571428571,0.8333333333333334,0.8571428571428571,1.0,0.75,3,1,0,3
2,STANFORD,8,0.5,0.375,0.6,0.75,0.25,1,3,1,3
2,TRINITY,10,0.4,0.36,0.25,0.2,0.6,3,2,4,1
2,UCLA,19,0.5789473684210527,0.45,0.6363636363636364,0.7,0.4444444444444444,4,5,3,7
2,UM,28,0.7142857142857143,0.7435897435897436,0.7333333333333333,0.8461538461538461,0.6,9,6,2,11
2,USM,14,0.42857142857142855,0.4888888888888889,0.5,0.4444444444444444,0.4,2,3,5,4
2,YALE,12,0.5833333333333334,0.6944444444444444,0.6666666666666666,0.8333333333333334,0.3333333333333333,2,4,1,5
3,CALTECH,6,0.5,1.0,0.6666666666666666,1.0,0.0,0,3,0,3
3,CMU,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,2
3,KKI,10,0.3,0.16666666666666669,0.0,0.0,0.5,3,3,4,0
3,LEUVEN,13,0.7692307692307693,0.738095238095238,0.7692307692307693,0.8333333333333334,0.7142857142857143,5,2,1,5
3,MAX_MUN,10,0.7,0.8,0.6666666666666666,0.6,0.8,4,1,2,3
3,NYU,35,0.5142857142857142,0.5333333333333333,0.5641025641025641,0.7333333333333333,0.35,7,13,4,11
3,OHSU,6,0.3333333333333333,0.5555555555555556,0.5,0.6666666666666666,0.0,0,3,1,2
3,OLIN,7,0.42857142857142855,0.33333333333333337,0.5,0.5,0.3333333333333333,1,2,2,2
3,PITT,12,0.5833333333333334,0.4444444444444444,0.6153846153846154,0.6666666666666666,0.5,3,3,2,4
3,SBL,6,0.5,0.6666666666666667,0.5714285714285714,0.6666666666666666,0.3333333333333333,1,2,1,2
3,SDSU,6,0.5,0.5,0.4,0.5,0.5,2,2,1,1
3,STANFORD,8,0.625,0.625,0.6666666666666666,0.75,0.5,2,2,1,3
3,TRINITY,9,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4,2,3,2,2
3,UCLA,20,0.5,0.4848484848484848,0.5,0.45454545454545453,0.5555555555555556,5,4,6,5
3,UM,27,0.5185185185185185,0.5,0.48,0.46153846153846156,0.5714285714285714,8,6,7,6
3,USM,14,0.35714285714285715,0.37777777777777777,0.4,0.3333333333333333,0.4,2,3,6,3
3,YALE,12,0.5,0.6666666666666667,0.625,0.8333333333333334,0.16666666666666666,1,5,1,5
4,CALTECH,8,0.5,0.4375,0.5,0.5,0.5,2,2,2,2
4,CMU,6,0.8333333333333334,1.0,0.8,0.6666666666666666,1.0,3,0,1,2
4,KKI,10,0.4,0.45833333333333337,0.5714285714285714,1.0,0.0,0,6,0,4
4,LEUVEN,13,0.23076923076923078,0.13095238095238096,0.16666666666666666,0.16666666666666666,0.2857142857142857,2,5,5,1
4,MAX_MUN,9,0.7777777777777778,0.75,0.8,1.0,0.6,3,2,0,4
4,NYU,35,0.6285714285714286,0.7633333333333333,0.6486486486486487,0.8,0.5,10,10,3,12
4,OHSU,6,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,1
4,OLIN,6,0.16666666666666666,0.11111111111111112,0.0,0.0,0.3333333333333333,1,2,3,0
4,PITT,11,0.45454545454545453,0.5666666666666667,0.25,0.2,0.6666666666666666,4,2,4,1
4,SBL,6,0.3333333333333333,0.4444444444444445,0.0,0.0,0.6666666666666666,2,1,3,0
4,SDSU,8,0.625,0.6,0.4,0.3333333333333333,0.8,4,1,2,1
4,STANFORD,8,0.5,0.6875,0.6666666666666666,1.0,0.0,0,4,0,4
4,TRINITY,9,0.6666666666666666,0.625,0.6666666666666666,0.75,0.6,3,2,1,3
4,UCLA,19,0.8421052631578947,0.7727272727272727,0.88,1.0,0.625,5,3,0,11
4,UM,28,0.5,0.6000000000000001,0.65,1.0,0.06666666666666667,1,14,0,13
4,USM,14,0.7142857142857143,0.5333333333333333,0.8181818181818182,1.0,0.2,1,4,0,9
4,YALE,11,0.45454545454545453,0.5333333333333332,0.5714285714285714,0.6666666666666666,0.2,1,4,2,4
5,CALTECH,8,0.25,0.5,0.0,0.0,0.5,2,2,4,0
5,CMU,5,0.2,0.0,0.0,0.0,0.5,1,1,3,0
5,KKI,10,0.6,0.33333333333333337,0.5,0.5,0.6666666666666666,4,2,2,2
5,LEUVEN,12,0.25,0.2857142857142857,0.18181818181818182,0.2,0.2857142857142857,2,5,4,1
5,MAX_MUN,11,0.6363636363636364,0.3666666666666667,0.5,0.4,0.8333333333333334,5,1,3,2
5,NYU,35,0.6,0.7233333333333334,0.5625,0.6,0.6,12,8,6,9
5,OHSU,5,0.4,0.5,0.4,0.5,0.3333333333333333,1,2,1,1
5,OLIN,7,0.5714285714285714,0.5833333333333334,0.5714285714285714,0.5,0.6666666666666666,2,1,2,2
5,PITT,11,0.5454545454545454,0.6666666666666667,0.5454545454545454,0.5,0.6,3,2,3,3
5,SBL,6,0.5,0.4444444444444445,0.5714285714285714,0.6666666666666666,0.3333333333333333,1,2,1,2
5,SDSU,8,0.25,0.06666666666666665,0.25,0.3333333333333333,0.2,1,4,2,1
5,STANFORD,7,0.14285714285714285,0.08333333333333333,0.25,0.3333333333333333,0.0,0,4,2,1
5,TRINITY,9,0.5555555555555556,0.5,0.5,0.5,0.6,3,2,2,2
5,UCLA,20,0.6,0.6363636363636364,0.6923076923076923,0.8181818181818182,0.3333333333333333,3,6,2,9
5,UM,29,0.5517241379310345,0.5428571428571429,0.5517241379310345,0.5714285714285714,0.5333333333333333,8,7,6,8
5,USM,14,0.6428571428571429,0.5777777777777777,0.7058823529411765,0.6666666666666666,0.6,3,2,3,6
5,YALE,10,0.4,0.5599999999999999,0.5,0.6,0.2,1,4,2,3
