Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
2,OLIN,7,0.2857142857142857,0.33333333333333337,0.2857142857142857,0.25,0.3333333333333333,1,2,3,1
2,PITT,11,0.7272727272727273,0.8333333333333333,0.7272727272727273,0.6666666666666666,0.8,4,1,2,4
2,SBL,6,0.3333333333333333,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,1
2,SDSU,7,0.7142857142857143,0.9166666666666666,0.75,1.0,0.5,2,2,0,3
2,STANFORD,8,0.25,0.375,0.25,0.25,0.25,1,3,3,1
2,TRINITY,10,0.6,0.48,0.5,0.4,0.8,4,1,3,2
2,UCLA,19,0.5263157894736842,0.6,0.5263157894736842,0.5,0.5555555555555556,5,4,5,5
2,UM,28,0.7142857142857143,0.676923076923077,0.7142857142857143,0.7692307692307693,0.6666666666666666,10,5,3,10
2,USM,14,0.7142857142857143,0.7333333333333333,0.75,0.6666666666666666,0.8,4,1,3,6
2,YALE,12,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,4
3,CALTECH,6,0.5,0.5555555555555556,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
3,CMU,6,0.6666666666666666,0.5555555555555556,0.75,1.0,0.3333333333333333,1,2,0,3
3,KKI,10,0.6,0.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,2,4,0,4
3,LEUVEN,13,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,5,2,2,4
3,MAX_MUN,10,0.8,0.92,0.8333333333333334,1.0,0.6,3,2,0,5
3,NYU,35,0.6857142857142857,0.7033333333333334,0.6666666666666666,0.7333333333333333,0.65,13,7,4,11
3,OHSU,6,0.8333333333333334,0.888888888888889,0.8,0.6666666666666666,1.0,3,0,1,2
3,OLIN,7,0.8571428571428571,0.8333333333333334,0.8888888888888888,1.0,0.6666666666666666,2,1,0,4
3,PITT,12,0.6666666666666666,0.6944444444444444,0.6,0.5,0.8333333333333334,5,1,3,3
3,SBL,6,0.5,0.7777777777777779,0.6666666666666666,1.0,0.0,0,3,0,3
3,SDSU,6,0.6666666666666666,0.75,0.5,0.5,0.75,3,1,1,1
3,STANFORD,8,0.5,0.375,0.6666666666666666,1.0,0.0,0,4,0,4
3,TRINITY,9,0.4444444444444444,0.6000000000000001,0.5454545454545454,0.75,0.2,1,4,1,3
3,UCLA,20,0.75,0.7272727272727273,0.8,0.9090909090909091,0.5555555555555556,5,4,1,10
3,UM,27,0.6666666666666666,0.6648351648351649,0.7272727272727273,0.9230769230769231,0.42857142857142855,6,8,1,12
3,USM,14,0.5714285714285714,0.6222222222222222,0.625,0.5555555555555556,0.6,3,2,4,5
3,YALE,12,0.4166666666666667,0.41666666666666663,0.36363636363636365,0.3333333333333333,0.5,3,3,4,2
4,CALTECH,8,0.375,0.25,0.4444444444444444,0.5,0.25,1,3,2,2
4,CMU,6,1.0,1.0,1.0,1.0,1.0,3,0,0,3
4,KKI,10,0.4,0.5,0.5714285714285714,1.0,0.0,0,6,0,4
4,LEUVEN,13,0.5384615384615384,0.4285714285714286,0.5,0.5,0.5714285714285714,4,3,3,3
4,MAX_MUN,9,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4,2,3,2,2
4,NYU,35,0.7142857142857143,0.7616666666666667,0.7058823529411765,0.8,0.65,13,7,3,12
4,OHSU,6,0.0,0.0,0.0,0.0,0.0,0,3,3,0
4,OLIN,6,0.16666666666666666,0.11111111111111112,0.0,0.0,0.3333333333333333,1,2,3,0
4,PITT,11,0.5454545454545454,0.6666666666666667,0.4444444444444444,0.4,0.6666666666666666,4,2,3,2
4,SBL,6,0.5,0.6666666666666667,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
4,SDSU,8,0.75,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.8,4,1,1,2
4,STANFORD,8,0.5,0.75,0.6666666666666666,1.0,0.0,0,4,0,4
4,TRINITY,9,0.5555555555555556,0.35,0.6,0.75,0.4,2,3,1,3
4,UCLA,19,0.7368421052631579,0.7386363636363636,0.8,0.9090909090909091,0.5,4,4,1,10
4,UM,28,0.7142857142857143,0.7692307692307694,0.75,0.9230769230769231,0.5333333333333333,8,7,1,12
4,USM,14,0.8571428571428571,0.9333333333333333,0.9,1.0,0.6,3,2,0,9
4,YALE,11,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,3,2,2,4
5,CALTECH,8,0.375,0.375,0.2857142857142857,0.25,0.5,2,2,3,1
5,CMU,5,0.2,0.16666666666666666,0.0,0.0,0.5,1,1,3,0
5,KKI,10,0.3,0.16666666666666669,0.36363636363636365,0.5,0.16666666666666666,1,5,2,2
5,LEUVEN,12,0.25,0.19999999999999998,0.18181818181818182,0.2,0.2857142857142857,2,5,4,1
5,MAX_MUN,11,0.5454545454545454,0.4666666666666667,0.4444444444444444,0.4,0.6666666666666666,4,2,3,2
5,NYU,35,0.5714285714285714,0.6466666666666666,0.5714285714285714,0.6666666666666666,0.5,10,10,5,10
5,OHSU,5,0.4,0.5,0.4,0.5,0.3333333333333333,1,2,1,1
5,OLIN,7,0.5714285714285714,0.5833333333333334,0.5714285714285714,0.5,0.6666666666666666,2,1,2,2
5,PITT,11,0.5454545454545454,0.6,0.4444444444444444,0.3333333333333333,0.8,4,1,4,2
5,SBL,6,0.5,0.5555555555555556,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
5,SDSU,8,0.375,0.39999999999999997,0.2857142857142857,0.3333333333333333,0.4,2,3,2,1
5,STANFORD,7,0.42857142857142855,0.5,0.6,1.0,0.0,0,4,0,3
5,TRINITY,9,0.6666666666666666,0.85,0.4,0.25,1.0,5,0,3,1
5,UCLA,20,0.7,0.7727272727272727,0.7692307692307693,0.9090909090909091,0.4444444444444444,4,5,1,10
5,UM,29,0.5517241379310345,0.6714285714285715,0.6285714285714286,0.7857142857142857,0.3333333333333333,5,10,3,11
5,USM,14,0.7142857142857143,0.6222222222222222,0.8,0.8888888888888888,0.4,2,3,1,8
5,YALE,10,0.8,0.76,0.8333333333333334,1.0,0.6,3,2,0,5
