Fold,AUC,ACC,F1,Sens,Spec,Best_Params
1,0.6621848739495798,0.6038647342995169,0.6639344262295082,0.7941176470588235,0.41904761904761906,{'clf__C': 0.001}
2,0.6480859010270774,0.6086956521739131,0.6553191489361702,0.7549019607843137,0.4666666666666667,{'clf__C': 0.001}
3,0.6606575751914815,0.5942028985507246,0.65,0.7722772277227723,0.42452830188679247,{'clf__C': 0.001}
4,0.6453271028037383,0.5652173913043478,0.6153846153846154,0.72,0.4205607476635514,{'clf__C': 0.001}
5,0.612196261682243,0.5410628019323671,0.5887445887445888,0.68,0.411214953271028,{'clf__C': 0.001}
