Model,P_Value_Perm,AUC_Mean,AUC_STD,ACC_Mean,ACC_STD,F1_Mean,F1_STD,Sens_Mean,Sens_STD,Spec_Mean,Spec_STD,TN,FP,FN,TP
TS_Riemann_LinSVM_PCA,0.0196,0.7685899654224242,0.026241241917623878,0.6956521739130435,0.04041835876976212,0.6754091623899879,0.042478563556741934,0.6495165987186955,0.050801341282756,0.7401026106086942,0.06247302361409619,392,138,177,328
