Model,P_Value_Perm,AUC_Mean,AUC_STD,ACC_Mean,ACC_STD,F1_Mean,F1_STD,Sens_Mean,Sens_STD,Spec_Mean,Spec_STD,TN,FP,FN,TP
TS_Riemann_LinSVM_ANOVA,0.0196,0.7275331921385646,0.01732271396050361,0.6685990338164252,0.022368766961913467,0.6515178105047369,0.033227936936022044,0.6377119006018248,0.05287209979215099,0.698288031841197,0.02531927912343263,370,160,183,322
