Model,P_Value_Perm,AUC_Mean,AUC_STD,ACC_Mean,ACC_STD,F1_Mean,F1_STD,Sens_Mean,Sens_STD,Spec_Mean,Spec_STD,TN,FP,FN,TP
TS_Riemann_RBFSVM_PCA,0.0196,0.7624826496353443,0.03088306905641572,0.672463768115942,0.03581401544512198,0.5840303571734976,0.043316355105530564,0.47126499708794406,0.038465331288127944,0.8644782561234686,0.054157930215668865,458,72,267,238
