Model,P_Value_Perm,AUC_Mean,AUC_STD,ACC_Mean,ACC_STD,F1_Mean,F1_STD,Sens_Mean,Sens_STD,Spec_Mean,Spec_STD,TN,FP,FN,TP
TS_Riemann_RBFSVM_ANOVA,0.0196,0.7564295908718794,0.027418334265607348,0.6966183574879228,0.026880053610132484,0.6782582513989901,0.028063925291767784,0.6555158221704523,0.030724428498235756,0.7360967663383462,0.03623814089190666,390,140,174,331
