Model,Fold,AUC,ACC,F1,Sens,Spec,TN,FP,FN,TP,Train_AUC,Params
TS_Riemann_LogReg_neuroHarmonize,1,0.7712418300653595,0.7101449275362319,0.6808510638297872,0.6274509803921569,0.7904761904761904,83,22,38,64,1.0,{'C': 0.1}
TS_Riemann_LogReg_neuroHarmonize,2,0.7955182072829132,0.714975845410628,0.6974358974358974,0.6666666666666666,0.7619047619047619,80,25,34,68,1.0,{'C': 0.1}
TS_Riemann_LogReg_neuroHarmonize,3,0.7994582477115636,0.7342995169082126,0.7236180904522613,0.7128712871287128,0.7547169811320755,80,26,29,72,1.0,{'C': 100}
TS_Riemann_LogReg_neuroHarmonize,4,0.774766355140187,0.6956521739130435,0.6956521739130435,0.72,0.6728971962616822,72,35,28,72,1.0,{'C': 0.1}
TS_Riemann_LogReg_neuroHarmonize,5,0.7163551401869159,0.6231884057971014,0.6060606060606061,0.6,0.6448598130841121,69,38,40,60,1.0,{'C': 0.1}
