Fold,AUC,ACC,F1,Sens,Spec,Best_Params
1,0.653921568627451,0.6231884057971014,0.6138613861386139,0.6078431372549019,0.638095238095238,{'clf__C': 100}
2,0.6183940242763772,0.6086956521739131,0.6124401913875598,0.6274509803921569,0.5904761904761905,{'clf__C': 100}
3,0.6721464599290117,0.6038647342995169,0.6057692307692307,0.6237623762376238,0.5849056603773585,{'clf__C': 1}
4,0.6462616822429907,0.6086956521739131,0.6197183098591549,0.66,0.5607476635514018,{'clf__C': 1}
5,0.5730841121495327,0.5265700483091788,0.5050505050505051,0.5,0.5514018691588785,{'clf__C': 10}
