Fold,AUC,ACC,F1,Sens,Spec,Best_Params
1,0.5943977591036415,0.5507246376811594,0.541871921182266,0.5392156862745098,0.5619047619047619,{'clf__C': 0.1}
2,0.6197945845004669,0.5700483091787439,0.5781990521327014,0.5980392156862745,0.5428571428571428,{'clf__C': 0.001}
3,0.648328040351205,0.5990338164251208,0.6244343891402715,0.6831683168316832,0.5188679245283019,{'clf__C': 0.001}
4,0.6130841121495327,0.6135265700483091,0.6296296296296297,0.68,0.5514018691588785,{'clf__C': 0.001}
5,0.6233644859813083,0.6183574879227053,0.6291079812206573,0.67,0.5700934579439252,{'clf__C': 0.001}
