Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
2,MAX_MUN,11,0.5454545454545454,0.36666666666666664,0.5454545454545454,0.6,0.5,3,3,2,3
2,NYU,35,0.5142857142857142,0.6,0.41379310344827586,0.4,0.6,12,8,9,6
2,OHSU,5,0.6,0.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1,2,0,2
2,OLIN,7,0.5714285714285714,0.8333333333333334,0.5714285714285714,0.5,0.6666666666666666,2,1,2,2
2,PITT,11,0.45454545454545453,0.6666666666666667,0.5,0.5,0.4,2,3,3,3
2,SBL,6,0.5,0.5555555555555556,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
2,SDSU,7,0.8571428571428571,0.75,0.8571428571428571,1.0,0.75,3,1,0,3
2,STANFORD,8,0.625,0.4375,0.7272727272727273,1.0,0.25,1,3,0,4
2,TRINITY,10,0.7,0.88,0.6666666666666666,0.6,0.8,4,1,2,3
2,UCLA,19,0.5789473684210527,0.6666666666666667,0.5555555555555556,0.5,0.6666666666666666,6,3,5,5
2,UM,28,0.6428571428571429,0.6666666666666666,0.6875,0.8461538461538461,0.4666666666666667,7,8,2,11
2,USM,14,0.7142857142857143,0.8444444444444444,0.7777777777777778,0.7777777777777778,0.6,3,2,2,7
2,YALE,12,0.4166666666666667,0.4722222222222222,0.5333333333333333,0.6666666666666666,0.16666666666666666,1,5,2,4
3,CALTECH,6,0.3333333333333333,0.5555555555555556,0.0,0.0,0.6666666666666666,2,1,3,0
3,CMU,6,0.6666666666666666,0.5555555555555556,0.75,1.0,0.3333333333333333,1,2,0,3
3,KKI,10,0.8,1.0,0.6666666666666666,0.5,1.0,6,0,2,2
3,LEUVEN,13,0.5384615384615384,0.7738095238095238,0.5714285714285714,0.6666666666666666,0.42857142857142855,3,4,2,4
3,MAX_MUN,10,0.6,0.84,0.7142857142857143,1.0,0.2,1,4,0,5
3,NYU,35,0.6571428571428571,0.6466666666666666,0.625,0.6666666666666666,0.65,13,7,5,10
3,OHSU,6,0.8333333333333334,0.7777777777777778,0.8,0.6666666666666666,1.0,3,0,1,2
3,OLIN,7,0.7142857142857143,0.5833333333333334,0.8,1.0,0.3333333333333333,1,2,0,4
3,PITT,12,0.75,0.8055555555555556,0.7272727272727273,0.6666666666666666,0.8333333333333334,5,1,2,4
3,SBL,6,1.0,1.0,1.0,1.0,1.0,3,0,0,3
3,SDSU,6,0.5,0.625,0.0,0.0,0.75,3,1,2,0
3,STANFORD,8,0.5,0.4375,0.6666666666666666,1.0,0.0,0,4,0,4
3,TRINITY,9,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6,3,2,1,3
3,UCLA,20,0.75,0.8181818181818182,0.7368421052631579,0.6363636363636364,0.8888888888888888,8,1,4,7
3,UM,27,0.6296296296296297,0.6813186813186813,0.6875,0.8461538461538461,0.42857142857142855,6,8,2,11
3,USM,14,0.5714285714285714,0.6,0.6666666666666666,0.6666666666666666,0.4,2,3,3,6
3,YALE,12,0.4166666666666667,0.4722222222222222,0.36363636363636365,0.3333333333333333,0.5,3,3,4,2
4,CALTECH,8,0.5,0.625,0.3333333333333333,0.25,0.75,3,1,3,1
4,CMU,6,0.8333333333333334,0.888888888888889,0.8571428571428571,1.0,0.6666666666666666,2,1,0,3
4,KKI,10,0.6,0.5833333333333334,0.6666666666666666,1.0,0.3333333333333333,2,4,0,4
4,LEUVEN,13,0.46153846153846156,0.5,0.2222222222222222,0.16666666666666666,0.7142857142857143,5,2,5,1
4,MAX_MUN,9,0.1111111111111111,0.25,0.2,0.25,0.0,0,5,3,1
4,NYU,35,0.6857142857142857,0.755,0.6666666666666666,0.7333333333333333,0.65,13,7,4,11
4,OHSU,6,0.3333333333333333,0.22222222222222224,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,1
4,OLIN,6,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,0,3,1,2
4,PITT,11,0.36363636363636365,0.6666666666666667,0.0,0.0,0.6666666666666666,4,2,5,0
4,SBL,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,1
4,SDSU,8,0.875,0.8,0.8,0.6666666666666666,1.0,5,0,1,2
4,STANFORD,8,0.75,0.75,0.8,1.0,0.5,2,2,0,4
4,TRINITY,9,0.3333333333333333,0.4,0.25,0.25,0.4,2,3,3,1
4,UCLA,19,0.6842105263157895,0.8181818181818181,0.7,0.6363636363636364,0.75,6,2,4,7
4,UM,28,0.6785714285714286,0.7435897435897436,0.7272727272727273,0.9230769230769231,0.4666666666666667,7,8,1,12
4,USM,14,0.8571428571428571,0.9111111111111111,0.9,1.0,0.6,3,2,0,9
4,YALE,11,0.8181818181818182,0.8666666666666667,0.8,0.6666666666666666,1.0,5,0,2,4
5,CALTECH,8,0.375,0.46875,0.4444444444444444,0.5,0.25,1,3,2,2
5,CMU,5,0.4,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,0,2,1,2
5,KKI,10,0.3,0.2916666666666667,0.46153846153846156,0.75,0.0,0,6,1,3
5,LEUVEN,12,0.5,0.4285714285714286,0.25,0.2,0.7142857142857143,5,2,4,1
5,MAX_MUN,11,0.45454545454545453,0.5666666666666667,0.5714285714285714,0.8,0.16666666666666666,1,5,1,4
5,NYU,35,0.5714285714285714,0.5866666666666667,0.5161290322580645,0.5333333333333333,0.6,12,8,7,8
5,OHSU,5,0.2,0.5,0.3333333333333333,0.5,0.0,0,3,1,1
5,OLIN,7,0.5714285714285714,0.6666666666666667,0.4,0.25,1.0,3,0,3,1
5,PITT,11,0.6363636363636364,0.6666666666666666,0.6,0.5,0.8,4,1,3,3
5,SBL,6,0.5,0.0,0.0,0.0,1.0,3,0,3,0
5,SDSU,8,0.5,0.8,0.0,0.0,0.8,4,1,3,0
5,STANFORD,7,0.42857142857142855,0.25,0.5,0.6666666666666666,0.25,1,3,1,2
5,TRINITY,9,0.3333333333333333,0.35,0.0,0.0,0.6,3,2,4,0
5,UCLA,20,0.55,0.5858585858585859,0.64,0.7272727272727273,0.3333333333333333,3,6,3,8
5,UM,29,0.6551724137931034,0.661904761904762,0.7058823529411765,0.8571428571428571,0.4666666666666667,7,8,2,12
5,USM,14,0.7142857142857143,0.8222222222222222,0.7777777777777778,0.7777777777777778,0.6,3,2,2,7
5,YALE,10,0.5,0.48,0.5454545454545454,0.6,0.4,2,3,2,3
