Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
1,CALTECH,8,0.875,0.9375,0.8571428571428571,0.75,1.0,4,0,1,3
1,CMU,4,0.75,0.75,0.6666666666666666,0.5,1.0,2,0,1,1
1,KKI,9,0.5555555555555556,0.65,0.6,0.75,0.4,2,3,1,3
1,LEUVEN,13,0.5384615384615384,0.35714285714285715,0.25,0.16666666666666666,0.8571428571428571,6,1,5,1
1,MAX_MUN,11,0.5454545454545454,0.5666666666666667,0.6153846153846154,0.8,0.3333333333333333,2,4,1,4
1,NYU,35,0.6285714285714286,0.7433333333333334,0.5185185185185185,0.4666666666666667,0.75,15,5,8,7
1,OHSU,4,0.75,0.5,0.8,1.0,0.5,1,1,0,2
1,OLIN,7,0.8571428571428571,0.8333333333333334,0.8888888888888888,1.0,0.6666666666666666,2,1,0,4
1,PITT,11,0.8181818181818182,0.9,0.8333333333333334,0.8333333333333334,0.8,4,1,1,5
1,SBL,6,0.8333333333333334,0.888888888888889,0.8,0.6666666666666666,1.0,3,0,1,2
1,SDSU,7,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,3,1,1,2
1,STANFORD,8,0.625,0.8125,0.7272727272727273,1.0,0.25,1,3,0,4
1,TRINITY,10,0.7,0.56,0.7272727272727273,0.8,0.6,3,2,1,4
1,UCLA,20,0.55,0.5454545454545454,0.5263157894736842,0.45454545454545453,0.6666666666666666,6,3,6,5
1,UM,28,0.75,0.7128205128205128,0.7741935483870968,0.9230769230769231,0.6,9,6,1,12
1,USM,15,0.8,0.72,0.8695652173913043,1.0,0.4,2,3,0,10
1,YALE,11,0.8181818181818182,0.9,0.75,0.6,1.0,6,0,2,3
2,CALTECH,7,0.7142857142857143,0.6666666666666667,0.6666666666666666,0.5,1.0,3,0,2,2
2,CMU,6,0.5,0.7777777777777779,0.0,0.0,1.0,3,0,3,0
2,KKI,9,0.3333333333333333,0.35,0.5,0.75,0.0,0,5,1,3
2,LEUVEN,12,0.8333333333333334,0.9444444444444445,0.8571428571428571,1.0,0.6666666666666666,4,2,0,6
2,MAX_MUN,11,0.2727272727272727,0.3,0.2,0.2,0.3333333333333333,2,4,4,1
2,NYU,35,0.6285714285714286,0.6066666666666667,0.6285714285714286,0.7333333333333333,0.55,11,9,4,11
2,OHSU,5,0.6,0.5,0.5,0.5,0.6666666666666666,2,1,1,1
2,OLIN,7,0.5714285714285714,0.7500000000000001,0.5714285714285714,0.5,0.6666666666666666,2,1,2,2
2,PITT,11,0.5454545454545454,0.6333333333333333,0.5454545454545454,0.5,0.6,3,2,3,3
2,SBL,6,0.8333333333333334,1.0,0.8,0.6666666666666666,1.0,3,0,1,2
2,SDSU,7,0.7142857142857143,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.75,3,1,1,2
2,STANFORD,8,0.5,0.375,0.6,0.75,0.25,1,3,1,3
2,TRINITY,10,0.8,0.8400000000000001,0.8,0.8,0.8,4,1,1,4
2,UCLA,19,0.631578947368421,0.5444444444444445,0.5882352941176471,0.5,0.7777777777777778,7,2,5,5
2,UM,28,0.6071428571428571,0.641025641025641,0.6206896551724138,0.6923076923076923,0.5333333333333333,8,7,4,9
2,USM,14,0.9285714285714286,0.8222222222222223,0.9473684210526315,1.0,0.8,4,1,0,9
2,YALE,12,0.4166666666666667,0.5,0.46153846153846156,0.5,0.3333333333333333,2,4,3,3
3,CALTECH,6,0.16666666666666666,0.22222222222222224,0.2857142857142857,0.3333333333333333,0.0,0,3,2,1
3,CMU,6,0.6666666666666666,0.4444444444444445,0.75,1.0,0.3333333333333333,1,2,0,3
3,KKI,10,0.6,0.7916666666666666,0.6,0.75,0.5,3,3,1,3
3,LEUVEN,13,0.46153846153846156,0.5476190476190477,0.46153846153846156,0.5,0.42857142857142855,3,4,3,3
3,MAX_MUN,10,0.9,0.9600000000000001,0.9090909090909091,1.0,0.8,4,1,0,5
3,NYU,35,0.6285714285714286,0.6666666666666666,0.48,0.4,0.8,16,4,9,6
3,OHSU,6,0.8333333333333334,1.0,0.8,0.6666666666666666,1.0,3,0,1,2
3,OLIN,7,0.7142857142857143,0.8333333333333334,0.75,0.75,0.6666666666666666,2,1,1,3
3,PITT,12,0.5833333333333334,0.6388888888888888,0.6153846153846154,0.6666666666666666,0.5,3,3,2,4
3,SBL,6,0.5,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.3333333333333333,1,2,1,2
3,SDSU,6,0.6666666666666666,0.75,0.5,0.5,0.75,3,1,1,1
3,STANFORD,8,0.375,0.625,0.5454545454545454,0.75,0.0,0,4,1,3
3,TRINITY,9,0.7777777777777778,0.6,0.8,1.0,0.6,3,2,0,4
3,UCLA,20,0.75,0.7676767676767677,0.8,0.9090909090909091,0.5555555555555556,5,4,1,10
3,UM,27,0.5925925925925926,0.6758241758241759,0.6206896551724138,0.6923076923076923,0.5,7,7,4,9
3,USM,14,0.6428571428571429,0.7333333333333334,0.6666666666666666,0.5555555555555556,0.8,4,1,4,5
3,YALE,12,0.5,0.3888888888888889,0.4,0.3333333333333333,0.6666666666666666,4,2,4,2
4,CALTECH,8,0.125,0.25,0.0,0.0,0.25,1,3,4,0
4,CMU,6,0.8333333333333334,0.888888888888889,0.8,0.6666666666666666,1.0,3,0,1,2
4,KKI,10,0.5,0.625,0.5454545454545454,0.75,0.3333333333333333,2,4,1,3
4,LEUVEN,13,0.5384615384615384,0.5476190476190477,0.4,0.3333333333333333,0.7142857142857143,5,2,4,2
4,MAX_MUN,9,0.5555555555555556,0.5499999999999999,0.3333333333333333,0.25,0.8,4,1,3,1
4,NYU,35,0.7142857142857143,0.7533333333333333,0.6875,0.7333333333333333,0.7,14,6,4,11
4,OHSU,6,0.3333333333333333,0.11111111111111112,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,1
4,OLIN,6,0.3333333333333333,0.22222222222222224,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,1
4,PITT,11,0.6363636363636364,0.6,0.6,0.6,0.6666666666666666,4,2,2,3
4,SBL,6,0.5,0.7777777777777779,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
4,SDSU,8,1.0,1.0,1.0,1.0,1.0,5,0,0,3
4,STANFORD,8,0.625,0.6875,0.7272727272727273,1.0,0.25,1,3,0,4
4,TRINITY,9,0.3333333333333333,0.3,0.25,0.25,0.4,2,3,3,1
4,UCLA,19,0.6842105263157895,0.7159090909090908,0.7272727272727273,0.7272727272727273,0.625,5,3,3,8
4,UM,28,0.6785714285714286,0.7717948717948718,0.7096774193548387,0.8461538461538461,0.5333333333333333,8,7,2,11
4,USM,14,0.7142857142857143,0.9333333333333333,0.8,0.8888888888888888,0.4,2,3,1,8
4,YALE,11,0.6363636363636364,0.6,0.6,0.5,0.8,4,1,3,3
5,CALTECH,8,0.5,0.375,0.5,0.5,0.5,2,2,2,2
5,CMU,5,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,1,1,1,2
5,KKI,10,0.3,0.5,0.46153846153846156,0.75,0.0,0,6,1,3
5,LEUVEN,12,0.5,0.4285714285714286,0.25,0.2,0.7142857142857143,5,2,4,1
5,MAX_MUN,11,0.5454545454545454,0.5,0.5454545454545454,0.6,0.5,3,3,2,3
5,NYU,35,0.6,0.6733333333333332,0.5333333333333333,0.5333333333333333,0.65,13,7,7,8
5,OHSU,5,0.2,0.16666666666666669,0.3333333333333333,0.5,0.0,0,3,1,1
