Fold,AUC,ACC,F1,Sens,Spec,Best_Params
1,0.6535014005602241,0.5942028985507246,0.5714285714285714,0.5490196078431373,0.638095238095238,{'clf__C': 0.1}
2,0.6677871148459383,0.6280193236714976,0.6577777777777778,0.7254901960784313,0.5333333333333333,{'clf__C': 0.001}
3,0.691761628993088,0.6570048309178744,0.6816143497757847,0.7524752475247525,0.5660377358490566,{'clf__C': 0.001}
4,0.6160747663551401,0.6086956521739131,0.6367713004484304,0.71,0.514018691588785,{'clf__C': 0.001}
5,0.5904672897196261,0.5893719806763285,0.5893719806763285,0.61,0.5700934579439252,{'clf__C': 0.001}
