Model,Fold,AUC,ACC,F1,Sens,Spec,TN,FP,FN,TP,Train_AUC,Params
TS_Riemann_LinSVM_procrustes,1,0.7721755368814193,0.714975845410628,0.6844919786096256,0.6274509803921569,0.8,84,21,38,64,0.9999956213520389,{'C': 0.001}
TS_Riemann_LinSVM_procrustes,2,0.7842203548085902,0.748792270531401,0.7373737373737373,0.7156862745098039,0.780952380952381,82,23,29,73,1.0,{'C': 0.001}
TS_Riemann_LinSVM_procrustes,3,0.792546235755651,0.7294685990338164,0.7281553398058253,0.7425742574257426,0.7169811320754716,76,30,26,75,0.9999824854081556,{'C': 0.001}
TS_Riemann_LinSVM_procrustes,4,0.7652336448598132,0.7101449275362319,0.7058823529411765,0.72,0.7009345794392523,75,32,28,72,0.9999343314946151,{'C': 0.001}
TS_Riemann_LinSVM_procrustes,5,0.7210280373831777,0.6086956521739131,0.6048780487804878,0.62,0.5981308411214953,64,43,38,62,0.9999912473030753,{'C': 0.001}
