Fold,AUC,ACC,F1,Sens,Spec,Best_Params
1,0.665452847805789,0.6231884057971014,0.6176470588235294,0.6176470588235294,0.6285714285714286,{'clf__C': 0.1}
2,0.6583566760037348,0.6521739130434783,0.6697247706422018,0.7156862745098039,0.5904761904761905,{'clf__C': 0.001}
3,0.6710255931253503,0.6231884057971014,0.6517857142857143,0.7227722772277227,0.5283018867924528,{'clf__C': 0.001}
4,0.6085046728971963,0.5893719806763285,0.6222222222222222,0.7,0.48598130841121495,{'clf__C': 0.001}
5,0.5829906542056076,0.5652173913043478,0.5408163265306123,0.53,0.5981308411214953,{'clf__C': 0.1}
