Model,Fold,AUC,ACC,F1,Sens,Spec,Params
FgMDM_Riemann,1,0.7682539682539683,0.7101449275362319,0.6808510638297872,0.6274509803921569,0.7904761904761904,{'clf': FgMDM()}
FgMDM_Riemann,2,0.8182072829131652,0.7294685990338164,0.7083333333333334,0.6666666666666666,0.7904761904761904,{'clf': FgMDM()}
FgMDM_Riemann,3,0.8066504763683915,0.7246376811594203,0.7135678391959799,0.7029702970297029,0.7452830188679245,{'clf': FgMDM()}
FgMDM_Riemann,4,0.7726168224299065,0.6956521739130435,0.6896551724137931,0.7,0.6915887850467289,{'clf': FgMDM()}
FgMDM_Riemann,5,0.7199065420560748,0.6521739130434783,0.6363636363636364,0.63,0.6728971962616822,{'clf': FgMDM()}
