Fold,AUC,ACC,F1,Sens,Spec,Best_Params
1,0.6240896358543417,0.5990338164251208,0.5951219512195122,0.5980392156862745,0.6,{'clf__C': 0.1}
2,0.6125116713352008,0.5893719806763285,0.6473029045643154,0.7647058823529411,0.41904761904761906,{'clf__C': 0.001}
3,0.6220810760321316,0.5748792270531401,0.6140350877192983,0.693069306930693,0.46226415094339623,{'clf__C': 0.1}
4,0.597570093457944,0.5797101449275363,0.583732057416268,0.61,0.5514018691588785,{'clf__C': 0.1}
5,0.5802803738317757,0.5265700483091788,0.5701754385964912,0.65,0.411214953271028,{'clf__C': 0.001}
