Model,Fold,AUC,ACC,F1,Sens,Spec,TN,FP,FN,TP,Train_AUC,Params
TS_Riemann_LinSVM_neuroHarmonize,1,0.7700280112044818,0.7246376811594203,0.7046632124352331,0.6666666666666666,0.780952380952381,82,23,34,68,0.9999912427040778,{'C': 0.001}
TS_Riemann_LinSVM_neuroHarmonize,2,0.7884220354808589,0.714975845410628,0.700507614213198,0.6764705882352942,0.7523809523809524,79,26,33,69,1.0,{'C': 0.001}
TS_Riemann_LinSVM_neuroHarmonize,3,0.7953484027648048,0.7246376811594203,0.7164179104477612,0.7128712871287128,0.7358490566037735,78,28,29,72,0.9999912427040778,{'C': 0.001}
TS_Riemann_LinSVM_neuroHarmonize,4,0.7693457943925234,0.714975845410628,0.714975845410628,0.74,0.6915887850467289,74,33,26,74,0.9999737325978462,{'C': 0.001}
TS_Riemann_LinSVM_neuroHarmonize,5,0.7155140186915888,0.6280193236714976,0.6169154228855721,0.62,0.6355140186915887,68,39,38,62,0.9999912473030753,{'C': 0.001}
