Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
1,CALTECH,8,0.375,0.5,0.2857142857142857,0.25,0.5,2,2,3,1
1,CMU,4,0.5,0.5,0.0,0.0,1.0,2,0,2,0
1,KKI,9,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6,3,2,1,3
1,LEUVEN,13,0.6153846153846154,0.5238095238095237,0.5454545454545454,0.5,0.7142857142857143,5,2,3,3
1,MAX_MUN,11,0.6363636363636364,0.5,0.6,0.6,0.6666666666666666,4,2,2,3
1,NYU,35,0.6571428571428571,0.6,0.5384615384615384,0.4666666666666667,0.8,16,4,8,7
1,OHSU,4,0.5,0.5,0.5,0.5,0.5,1,1,1,1
1,OLIN,7,0.7142857142857143,0.7500000000000001,0.75,0.75,0.6666666666666666,2,1,1,3
1,PITT,11,0.36363636363636365,0.4,0.36363636363636365,0.3333333333333333,0.4,2,3,4,2
1,SBL,6,0.8333333333333334,1.0,0.8571428571428571,1.0,0.6666666666666666,2,1,0,3
1,SDSU,7,0.5714285714285714,0.6666666666666666,0.4,0.3333333333333333,0.75,3,1,2,1
1,STANFORD,8,0.625,0.8125,0.5714285714285714,0.5,0.75,3,1,2,2
1,TRINITY,10,0.5,0.32,0.6153846153846154,0.8,0.2,1,4,1,4
1,UCLA,20,0.6,0.7373737373737372,0.6666666666666666,0.7272727272727273,0.4444444444444444,4,5,3,8
1,UM,28,0.5357142857142857,0.5538461538461539,0.5185185185185185,0.5384615384615384,0.5333333333333333,8,7,6,7
1,USM,15,0.5333333333333333,0.5,0.631578947368421,0.6,0.4,2,3,4,6
1,YALE,11,0.9090909090909091,0.9333333333333333,0.8888888888888888,0.8,1.0,6,0,1,4
2,CALTECH,7,0.42857142857142855,0.5,0.5,0.5,0.3333333333333333,1,2,2,2
2,CMU,6,0.3333333333333333,0.6666666666666667,0.0,0.0,0.6666666666666666,2,1,3,0
2,KKI,9,0.3333333333333333,0.45000000000000007,0.5,0.75,0.0,0,5,1,3
2,LEUVEN,12,0.6666666666666666,0.7777777777777778,0.6,0.5,0.8333333333333334,5,1,3,3
2,MAX_MUN,11,0.45454545454545453,0.4,0.4,0.4,0.5,3,3,3,2
2,NYU,35,0.5714285714285714,0.65,0.5454545454545454,0.6,0.55,11,9,6,9
2,OHSU,5,0.6,0.5,0.5,0.5,0.6666666666666666,2,1,1,1
2,OLIN,7,0.7142857142857143,0.75,0.75,0.75,0.6666666666666666,2,1,1,3
2,PITT,11,0.5454545454545454,0.6333333333333333,0.5454545454545454,0.5,0.6,3,2,3,3
